tempo_s,clean,clean_empilhado,noisy,noisy_empilhado,stft_subtraction,stft_subtraction_empilhado,stft_wiener,stft_wiener_empilhado,wavelet_soft,wavelet_soft_empilhado
0.948125,0.14808086,3.1480808,0.13342556,1.1334256,0.1306908,-0.86930919,0.14452609,-2.855474,-0.028670145,-5.0286703
0.95275,-0.034853332,2.9651468,0.058734827,1.0587348,-0.018845908,-1.0188459,0.020150311,-2.9798496,-0.080707863,-5.080708
0.957375,-0.049777392,2.9502225,-0.14747933,0.8525207,-0.043942172,-1.0439422,-0.069416299,-3.0694163,-0.1330255,-5.1330256
0.962,-0.011963664,2.9880364,-0.10195228,0.89804769,-0.024504067,-1.0245041,-0.014629301,-3.0146294,-0.08100228,-5.0810022
0.966625,0.11725611,3.1172562,0.15248023,1.1524802,0.14098677,-0.8590132,0.17071895,-2.8292811,-0.031692948,-5.031693
0.97125,-0.4103964,2.5896037,-0.54396522,0.45603478,-0.37449062,-1.3744906,-0.41022295,-3.410223,-0.17817478,-5.178175
0.975875,-0.024079928,2.97592,-0.061103813,0.93889618,0.0025497095,-0.99745029,-0.01092421,-3.0109241,-0.06919761,-5.0691977
0.9805,-0.068485878,2.931514,-0.13494891,0.86505109,-0.06302955,-1.0630295,-0.071107782,-3.0711079,-0.041232839,-5.0412331
0.985125,0.18912967,3.1891296,0.23682363,1.2368237,0.1842311,-0.8157689,0.21090744,-2.7890925,0.072045341,-4.9279547
0.98975,-0.25975192,2.7402482,-0.3168304,0.6831696,-0.27409771,-1.2740977,-0.30096629,-3.3009663,-0.043617215,-5.0436172
0.994375,-0.061069623,2.9389303,0.095510557,1.0955106,-0.005854954,-1.005855,-0.0036666377,-3.0036666,0.064831689,-4.9351683
0.999,-0.00882015,2.9911799,0.11536413,1.1153641,0.016234843,-0.98376518,0.028459908,-2.97154,0.097323589,-4.9026766
1.003625,0.085973576,3.0859735,0.19138882,1.1913888,0.075444758,-0.92455524,0.083996259,-2.9160037,0.15689698,-4.8431029
1.00825,-0.10141647,2.8985834,-0.063235581,0.93676442,-0.10970494,-1.109705,-0.12544885,-3.1254489,0.075103305,-4.9248967
1.012875,-0.030885786,2.9691143,0.05974561,1.0597456,-0.014203909,-1.0142039,-0.025148027,-3.0251479,0.065366894,-4.9346333
1.0175,-0.026216296,2.9737837,0.035618745,1.0356188,-0.00034742011,-1.0003474,0.010425918,-2.9895742,0.098043397,-4.9019566
1.022125,0.13364513,3.1336451,0.18660986,1.1866099,0.14053541,-0.85946459,0.16692738,-2.8330727,0.075944692,-4.9240551
1.02675,-0.1383146,2.8616853,-0.21544769,0.78455234,-0.13375726,-1.1337572,-0.1658988,-3.1658988,-0.028107099,-5.0281072
1.031375,-0.0232559,2.9767442,-0.050252482,0.9497475,-0.034513958,-1.034514,-0.050685391,-3.0506854,-0.063895538,-5.0638957
1.036,-0.029573446,2.9704266,-0.036001205,0.96399879,-0.0031490235,-1.003149,0.011432119,-2.9885678,-0.051868446,-5.0518684
1.040625,0.057193641,3.0571938,-0.031637985,0.96836203,0.064305253,-0.93569475,0.069397308,-2.9306028,-0.0090910047,-5.0090909
1.04525,-0.024568239,2.9754317,-0.16816436,0.83183563,-0.043394741,-1.0433947,-0.059807424,-3.0598075,-0.12063887,-5.1206388
1.049875,0.031190982,3.0311909,-0.26795688,0.73204315,-0.031444225,-1.0314442,-0.062347963,-3.0623479,-0.16402861,-5.1640286
1.0545,-0.016663676,2.9833362,0.028587742,1.0285877,0.019731248,-0.98026878,0.035298828,-2.9647012,-0.097979248,-5.0979791
1.059125,0.046847515,3.0468476,0.018693933,1.0186939,0.040018823,-0.9599812,0.046511672,-2.9534883,0.014073135,-4.9859266
1.06375,-0.011048078,2.9889519,-0.048714738,0.95128524,-0.010187731,-1.0101877,-0.020216547,-3.0202165,-0.0031558638,-5.0031557
1.068375,-0.05090661,2.9490933,0.083947748,1.0839478,-0.010608874,-1.0106089,0.0027535257,-2.9972465,-0.047542177,-5.0475421
1.073,-0.023774732,2.9762254,-0.023260511,0.97673947,-0.036222424,-1.0362225,-0.040407579,-3.0404077,-0.00209766,-5.0020976
1.077625,0.06045923,3.0604591,0.11226696,1.112267,0.055629432,-0.94437057,0.057556745,-2.9424434,0.080068655,-4.9199314
1.08225,0.097143732,3.0971437,0.15653622,1.1565362,0.08066006,-0.91933995,0.085963324,-2.9140368,0.12852888,-4.8714709
1.086875,-0.044497509,2.9555025,-0.035755757,0.96424425,-0.062595509,-1.0625955,-0.073983297,-3.0739832,0.016017744,-4.9839821
1.0915,-0.059543651,2.9404564,0.041115049,1.041115,-0.066812649,-1.0668126,-0.069425851,-3.0694258,0.011051146,-4.9889488
1.096125,-0.084356047,2.9156439,0.033914708,1.0339147,-0.049970604,-1.0499706,-0.05304388,-3.0530438,0.075303428,-4.9246964
1.10075,0.093786582,3.0937865,0.16796291,1.1679629,0.095577464,-0.90442252,0.10704362,-2.8929563,0.19778296,-4.802217
1.105375,0.11746975,3.1174698,0.20218761,1.2021877,0.12599123,-0.87400877,0.14524241,-2.8547575,0.12887399,-4.8711262
1.11,-0.0043642959,2.9956357,-0.042545181,0.9574548,-0.0088458899,-1.0088459,-0.019084239,-3.0190842,-0.023300847,-5.0233006
1.114625,-0.14420487,2.8557951,-0.12132205,0.87867796,-0.10439768,-1.1043977,-0.11047763,-3.1104777,-0.16601773,-5.1660175
1.11925,-0.081792399,2.9182076,-0.31614846,0.68385154,-0.107481,-1.107481,-0.13819526,-3.1381953,-0.1692591,-5.1692591
1.123875,0.0053714411,3.0053713,0.0025432275,1.0025432,0.024825348,-0.97517467,0.032683872,-2.9673162,-0.095379367,-5.0953794
1.1285,0.067051455,3.0670514,0.022314254,1.0223143,0.067649044,-0.93235093,0.076435536,-2.9235644,-0.052151322,-5.0521512
1.133125,0.028352665,3.0283527,-0.067035265,0.93296474,0.034519143,-0.96548086,0.033613879,-2.9663861,-0.064275123,-5.0642753
1.13775,-0.024568239,2.9754317,-0.16405059,0.83594942,-0.040427402,-1.0404274,-0.058707114,-3.058707,-0.085712858,-5.0857129
1.142375,-0.056400135,2.9435999,-0.016419481,0.98358053,-0.039554201,-1.0395542,-0.036132626,-3.0361326,-0.05093592,-5.0509357
1.147,-0.030366955,2.9696331,-0.064434074,0.93556595,-0.039321318,-1.0393213,-0.05099944,-3.0509994,-0.022253035,-5.022253
1.151625,0.0061954693,3.0061955,0.023807526,1.0238075,0.0088331196,-0.99116689,0.013096347,-2.9869037,0.050523251,-4.9494767
1.15625,0.028230585,3.0282307,-0.019463379,0.98053664,0.015221816,-0.98477817,0.0069826315,-2.9930174,0.080962442,-4.9190373
1.160875,0.024690319,3.0246904,0.15067437,1.1506743,0.037137903,-0.96286207,0.052517697,-2.9474823,0.077794708,-4.9222054
1.1655,-0.0043642959,2.9956357,0.034973584,1.0349736,-0.015730444,-1.0157305,-0.022456629,-3.0224566,0.041831512,-4.9581685
1.170125,-0.023561094,2.976439,0.013462793,1.0134628,-0.0074786358,-1.0074786,-0.0019123828,-3.0019124,0.0036262972,-4.9963737
1.17475,-0.022645507,2.9773545,0.050373834,1.0503738,-0.0057519469,-1.005752,4.03511e-05,-2.9999597,-0.0082168169,-5.0082169
1.179375,-0.0068974188,2.9931026,0.02896947,1.0289695,0.011672007,-0.98832798,0.019748719,-2.9802513,-0.0074745761,-5.0074744
1.184,0.0094305417,3.0094306,-0.046490956,0.95350903,0.014756343,-0.98524368,0.013596304,-2.9864037,0.013503104,-4.9864969
1.188625,0.020814333,3.0208144,-0.017366551,0.98263347,0.0044066627,-0.99559331,0.0026604254,-2.9973395,-0.0080562904,-5.0080562
1.19325,0.014618866,3.0146189,0.13533217,1.1353321,0.036675569,-0.96332443,0.058770996,-2.9412291,0.0031131227,-4.9968867
1.197875,-0.0061954693,2.9938045,0.014887577,1.0148876,0.0033493696,-0.99665064,0.0011729194,-2.998827,0.013515108,-4.986485
1.2025,-0.023652654,2.9763474,-0.031237409,0.96876258,-0.029932043,-1.029932,-0.050500557,-3.0505006,0.048709854,-4.9512901
1.207125,-0.0095526194,2.9904473,0.13172953,1.1317295,0.021447454,-0.97855252,0.04145135,-2.9585485,0.057271209,-4.942729
1.21175,-0.0028383182,2.9971616,0.027115036,1.027115,-0.019983917,-1.0199839,-0.030269751,-3.0302699,0.052866112,-4.947134
1.216375,0.0085149547,3.0085149,0.02085625,1.0208563,-0.0040698205,-1.0040698,-0.0089672552,-3.0089672,0.051660042,-4.9483399
1.221,0,3,-0.044737201,0.95526278,0.0014204097,-0.99857956,-0.0014825732,-3.0014825,0.020885294,-4.9791145
1.225625,0,3,-0.018254835,0.98174518,-0.012895036,-1.012895,-0.024348946,-3.024349,0.0062491768,-4.993751
1.23025,0,3,-0.090631396,0.90936863,-0.015871175,-1.0158712,-0.025337288,-3.0253372,-0.057695344,-5.0576954
1.234875,0,3,-0.066463031,0.93353695,-0.0066148913,-1.0066149,-0.013613048,-3.013613,-0.081050672,-5.0810509
1.2395,0,3,-0.14603868,0.85396135,-0.0060999095,-1.0060999,-0.011564805,-3.0115647,-0.10751378,-5.1075139
1.244125,0,3,-0.15182364,0.84817636,-0.013769949,-1.01377,-0.02762449,-3.0276246,-0.10204708,-5.102047
1.24875,0,3,-0.096544944,0.90345508,0.0073092924,-0.99269068,0.0050242823,-2.9949758,-0.10500333,-5.1050034
1.253375,0,3,-0.082403861,0.91759616,-0.0095894048,-1.0095894,-0.017821761,-3.0178218,-0.039393973,-5.0393939
1.258,0,3,0.074690558,1.0746906,0.011848018,-0.98815197,0.022256495,-2.9777434,0.023242556,-4.9767575
1.262625,0,3,0.048850965,1.048851,-0.0062488997,-1.006249,-0.0091826245,-3.0091827,0.071627729,-4.9283724
1.26725,-0.0011902625,2.9988098,0.082370602,1.0823706,0.0052440264,-0.99475598,0.0094276378,-2.9905725,0.10249753,-4.8975024
1.271875,0.021790961,3.021791,0.13299118,1.1329912,0.040246125,-0.95975387,0.051873516,-2.9481266,0.098122962,-4.9018769
1.2765,0.0518222,3.0518222,0.19490409,1.1949041,0.043311015,-0.956689,0.064520508,-2.9354794,0.06654086,-4.9334593
1.281125,0.089452803,3.0894527,0.12647669,1.1264766,0.06295643,-0.93704355,0.075330026,-2.92467,0.050170127,-4.9498301
1.28575,0.037722167,3.0377221,0.053534452,1.0535345,0.049832299,-0.95016772,0.062127218,-2.9378729,0.032682944,-4.9673171
1.290375,0.043215685,3.0432158,0.084996119,1.0849961,0.058700293,-0.94129968,0.081721559,-2.9182785,-0.02490814,-5.0249081
1.295,-0.25633371,2.7436662,-0.27805954,0.72194046,-0.21049193,-1.2104919,-0.21253519,-3.2125351,-0.21702555,-5.2170258
1.299625,-0.29207209,2.7079279,-0.44453853,0.55546147,-0.29901239,-1.2990124,-0.33458212,-3.3345821,-0.2947903,-5.2947903
1.30425,0.088537224,3.0885372,-0.026262544,0.97373748,0.11660261,-0.8833974,0.09511666,-2.9048834,0.00014608447,-4.9998541
1.308875,-0.29848123,2.7015188,-0.36558703,0.634413,-0.29139778,-1.2913978,-0.29644001,-3.2964401,-0.33689111,-5.3368912
1.3135,0.11383793,3.113838,0.13492097,1.134921,0.13179645,-0.86820352,0.13025309,-2.8697469,0.14111274,-4.8588872
1.318125,0.3394995,3.3394995,0.44015819,1.4401581,0.36398861,-0.63601136,0.3861756,-2.6138244,0.3671841,-4.6328158
1.32275,-0.41259381,2.5874062,-0.34381679,0.65618324,-0.44429135,-1.4442914,-0.43971509,-3.4397151,-0.27912077,-5.2791209
1.327375,0.17463288,3.1746328,0.28531888,1.2853189,0.1824645,-0.81753552,0.19204675,-2.8079534,0.29063451,-4.7093654
1.332,-0.45873937,2.5412607,-0.3439396,0.6560604,-0.43512723,-1.4351273,-0.42252746,-3.4225276,-0.12402327,-5.1240234
1.336625,0.55087787,3.5508778,0.66272086,1.6627209,0.53181463,-0.46818537,0.56859332,-2.4314067,0.59817255,-4.4018273
1.34125,-0.4999713,2.5000286,-0.43942183,0.56057817,-0.49141037,-1.4914104,-0.49075106,-3.490751,-0.16524173,-5.1652417
1.345875,0.44601274,3.4460127,0.53484434,1.5348444,0.41944265,-0.58055735,0.47167733,-2.5283227,0.24824944,-4.7517505
1.3505,-0.24113499,2.7588651,-0.22995068,0.77004933,-0.27679375,-1.2767937,-0.27291477,-3.2729149,-0.2837638,-5.2837639
1.355125,0.34288716,3.3428872,0.25996909,1.2599691,0.31026128,-0.68973875,0.28144524,-2.7185547,0.14199841,-4.8580017
1.35975,-0.2903325,2.7096674,-0.53471589,0.46528411,-0.35794908,-1.357949,-0.41771474,-3.4177148,-0.49878952,-5.4987893
1.364375,0.0602456,3.0602455,-0.23530272,0.76469731,-0.037079126,-1.0370791,-0.13559778,-3.1355977,-0.11262846,-5.1126285
1.369,-0.087713189,2.9122868,-0.38030475,0.61969525,-0.20154597,-1.201546,-0.277518,-3.277518,-0.27080271,-5.2708025
1.373625,0.3903451,3.3903451,0.16305956,1.1630596,0.33323568,-0.66676432,0.29544142,-2.7045586,0.22562549,-4.7743745
1.37825,-0.35341641,2.6465836,-0.39982483,0.60017514,-0.34317935,-1.3431793,-0.34892255,-3.3489225,-0.33898923,-5.3389893
1.382875,0.18159132,3.1815913,0.31875968,1.3187597,0.22886957,-0.77113044,0.24928226,-2.7507176,0.17939822,-4.8206019
1.3875,-0.19288357,2.8071165,-0.04517369,0.9548263,-0.17110343,-1.1711035,-0.14239965,-3.1423995,0.062321648,-4.9376783
1.392125,0.30012926,3.3001292,0.462623,1.462623,0.35406223,-0.6459378,0.38743868,-2.6125612,0.41237336,-4.5876265
1.39675,-0.25999606,2.7400041,-0.078733265,0.92126673,-0.21340463,-1.2134047,-0.16765271,-3.1676526,-0.089959443,-5.0899596
1.401375,0.092291124,3.0922911,0.14525585,1.1452558,0.11686904,-0.88313097,0.11922223,-2.8807778,0.24079561,-4.7592044
1.406,-0.071507312,2.9284928,0.027994394,1.0279944,-0.069104344,-1.0691043,-0.051582836,-3.0515828,0.029229011,-4.9707708
1.410625,0.24333239,3.2433324,0.2897408,1.2897408,0.25415248,-0.74584752,0.25117579,-2.7488241,0.28058913,-4.7194109
1.41525,-0.33290726,2.6670928,-0.29819736,0.70180261,-0.32617626,-1.3261763,-0.32554689,-3.325547,-0.22294533,-5.2229452
1.419875,0.36412877,3.3641288,0.34124595,1.3412459,0.32103571,-0.67896426,0.35416031,-2.6458397,0.026472811,-4.973527
1.4245,-0.042208541,2.9577916,-0.11162832,0.88837171,-0.069169931,-1.0691699,-0.066003755,-3.0660038,-0.15977629,-5.1597762
1.429125,0.077733293,3.0777333,-0.094144955,0.90585506,0.075762473,-0.92423755,0.05518635,-2.9448137,0.061411303,-4.9385886
1.43375,-0.080937847,2.9190621,-0.11680473,0.88319528,-0.048403643,-1.0484036,-0.0481476,-3.0481477,-0.10134438,-5.1013446
1.438375,-0.15595491,2.8440452,-0.048225679,0.9517743,-0.084639758,-1.0846398,-0.082782395,-3.0827825,-0.078830943,-5.0788307
1.443,-0.083226815,2.9167731,-0.1102234,0.88977659,-0.057303138,-1.0573032,-0.078434251,-3.0784342,0.0089392662,-4.9910607
1.447625,-0.22849989,2.7715001,-0.088374764,0.91162527,-0.19252011,-1.1925201,-0.19389367,-3.1938937,-0.062343627,-5.0623436
1.45225,0.18845823,3.1884582,0.38681889,1.3868189,0.21087511,-0.78912491,0.24898751,-2.7510126,0.16005856,-4.8399415
1.456875,0.01428315,3.0142832,0.10260055,1.1026006,0.017589558,-0.98241043,0.040569145,-2.9594309,0.017297966,-4.9827023
1.4615,-0.10504829,2.8949518,-0.15325648,0.84674352,-0.12057921,-1.1205792,-0.12960845,-3.1296084,-0.066264302,-5.0662642
1.466125,-0.025636423,2.9743636,-0.11626782,0.8837322,-0.030983061,-1.0309831,-0.049412463,-3.0494125,-0.064187065,-5.064187
1.47075,-0.18378873,2.8162112,-0.27506289,0.72493708,-0.18108091,-1.1810809,-0.21048394,-3.210484,-0.24811216,-5.2481122
1.475375,0.13819253,3.1381927,0.01992178,1.0199218,0.09756235,-0.90243763,0.070831478,-2.9291685,-0.080385305,-5.0803852
1.48,0.098089837,3.0980899,-0.13215247,0.86784756,-0.0012197043,-1.0012197,-0.058730822,-3.0587308,-0.19813336,-5.1981335
1.484625,-0.22318949,2.7768104,-0.39391074,0.60608923,-0.25333962,-1.2533396,-0.3179619,-3.3179619,-0.29877493,-5.2987747
1.48925,-0.059330005,2.94067,-0.21526742,0.78473258,-0.06217799,-1.062178,-0.09717638,-3.0971763,-0.17516422,-5.1751642
1.493875,0.048983879,3.0489838,-0.045761287,0.95423871,0.0086432574,-0.99135673,-0.0014844669,-3.0014844,-0.032023091,-5.032023
1.4985,0.078465767,3.0784657,0.19737929,1.1973794,0.10888588,-0.89111412,0.14187352,-2.8581264,0.10918275,-4.8908172
1.503125,0.072148226,3.0721483,0.29583421,1.2958342,0.16964893,-0.83035105,0.22988106,-2.770119,0.28558519,-4.7144146
1.50775,-0.027284479,2.9727156,0.23123997,1.23124,0.13765819,-0.86234182,0.21316651,-2.7868335,0.25821751,-4.7417827
1.512375,-0.094396979,2.9056029,0.27121392,1.2712139,0.11098932,-0.88901067,0.20358975,-2.7964103,0.22671509,-4.7732849
1.517,-0.083226815,2.9167731,0.20178001,1.20178,0.089563154,-0.91043687,0.16824076,-2.8317592,0.20169479,-4.798305
1.521625,0.031587739,3.0315878,0.21940683,1.2194068,0.13190354,-0.86809647,0.18693946,-2.8130605,0.25298104,-4.7470188
1.52625,0.085698903,3.0856988,0.11680926,1.1168092,0.10309509,-0.89690489,0.12639217,-2.8736079,0.16230758,-4.8376923
1.530875,0.033235792,3.0332358,0.040820546,1.0408206,0.023802243,-0.97619778,0.024799347,-2.9752007,-0.017525066,-5.0175252
1.5355,0.0021974079,3.0021975,-0.080720678,0.91927934,-0.079553775,-1.0795537,-0.12690309,-3.1269031,-0.22858104,-5.228581
1.540125,-0.11255611,2.8874438,-0.40630469,0.59369528,-0.2347852,-1.2347852,-0.31737041,-3.3173704,-0.28938091,-5.289381
1.54475,0.044222828,3.0442228,-0.27845064,0.72154939,-0.11850747,-1.1185075,-0.19588514,-3.1958852,-0.29565725,-5.2956572
1.549375,-0.028840976,2.971159,-0.3261891,0.6738109,-0.17218342,-1.1721834,-0.24700178,-3.2470019,-0.25214496,-5.2521448
1.554,0.040743604,3.0407436,-0.29015738,0.70984262,-0.082888938,-1.082889,-0.15147665,-3.1514766,-0.21989326,-5.2198935
1.558625,0.016755234,3.0167553,-0.040837482,0.95916253,-0.017355215,-1.0173552,-0.039304629,-3.0393047,-0.096729897,-5.0967298
1.56325,-0.004303257,2.9956968,-0.092620656,0.90737933,-0.013155721,-1.0131557,-0.023282703,-3.0232828,-0.02657292,-5.0265727
1.567875,-0.020142904,2.9798572,0.068174496,1.0681745,0.013160895,-0.98683912,0.040830791,-2.9591691,0.11013139,-4.8898687
1.5725,-0.017029909,2.98297,0.23082444,1.2308245,0.083950125,-0.9160499,0.14706677,-2.8529332,0.18104288,-4.8189573
1.577125,-0.017579263,2.9824207,0.17075408,1.1707541,0.092904337,-0.90709567,0.15228802,-2.847712,0.24386378,-4.7561364
1.58175,0.016022766,3.0160227,0.25744936,1.2574494,0.11467249,-0.88532752,0.18511243,-2.8148875,0.23712659,-4.7628736
1.586375,0.021241609,3.0212417,0.26086846,1.2608684,0.081538215,-0.9184618,0.13898803,-2.861012,0.1854371,-4.8145628
1.591,-0.012543536,2.9874566,0.041578189,1.0415782,0.004372736,-0.99562728,0.016899666,-2.9831004,0.07417018,-4.9258299
1.595625,0.0038454635,3.0038455,-0.030864429,0.96913558,-0.0031795255,-1.0031796,-0.011279561,-3.0112796,-0.053794138,-5.0537939
1.60025,0,3,-0.088317402,0.91168261,-0.0081637567,-1.0081638,-0.028997241,-3.0289972,-0.11647204,-5.1164722
1.604875,0,3,-0.23435608,0.76564395,-0.058271345,-1.0582713,-0.12143678,-3.1214368,-0.17145208,-5.171452
1.6095,0,3,-0.1253413,0.8746587,-0.043073643,-1.0430737,-0.084700927,-3.0847008,-0.17909712,-5.1790972
1.614125,0,3,-0.1419249,0.85807508,-0.044220202,-1.0442202,-0.090075813,-3.0900757,-0.16377842,-5.1637783
1.61875,0,3,-0.054764502,0.94523549,-0.018587898,-1.0185879,-0.03945709,-3.0394571,-0.075978599,-5.0759788
1.623375,0,3,-0.028796358,0.97120363,-0.0069202962,-1.0069203,-0.0095235221,-3.0095236,0.017274348,-4.9827256
1.628,0,3,0.17187825,1.1718782,0.033030286,-0.96696973,0.075859778,-2.9241402,0.12421076,-4.8757892
1.632625,0,3,0.046408415,1.0464084,0.0034969111,-0.99650311,0.02868527,-2.9713147,0.15487689,-4.8451233
1.63725,0,3,0.21494424,1.2149442,0.0427563,-0.95724368,0.092612319,-2.9073877,0.17343765,-4.8265624
1.641875,0,3,0.12482707,1.124827,0.019234452,-0.98076552,0.051652923,-2.9483471,0.14213584,-4.8578644
1.6465,0,3,0.15310921,1.1531092,0.034710754,-0.96528924,0.064531311,-2.9354687,0.10159191,-4.8984079
1.651125,-0.0036623462,2.9963377,-0.030658931,0.96934104,-0.0029518297,-1.0029519,-0.0080018211,-3.0080018,0.0071893446,-4.9928107
1.65575,0.0067448211,3.0067449,-0.11808225,0.88191777,-0.019999413,-1.0199994,-0.045704097,-3.0457041,-0.099919096,-5.0999193
1.660375,0.0014649385,3.0014648,-0.17568409,0.82431591,-0.034591615,-1.0345917,-0.078573495,-3.0785735,-0.15249594,-5.1524959
1.665,0.010101972,3.010102,-0.25137925,0.74862075,-0.054696839,-1.0546968,-0.10743689,-3.1074369,-0.16621004,-5.1662102
1.669625,-0.0024720838,2.9975278,-0.12781338,0.8721866,-0.031766552,-1.0317665,-0.067570597,-3.0675707,-0.15275908,-5.1527591
1.67425,-0.0030519553,2.996948,-0.15024762,0.84975237,-0.039466243,-1.0394663,-0.070399739,-3.0703998,-0.11339546,-5.1133957
1.678875,-0.0051578041,2.9948423,-0.0010440387,0.99895597,0.012817081,-0.98718292,0.02232101,-2.977679,-0.052916951,-5.052917
1.6835,0.014588346,3.0145884,-0.0089372499,0.99106276,-0.011465968,-1.011466,-0.014643443,-3.0146434,0.0004209888,-4.999579
1.688125,-0.0010681843,2.9989319,-0.006853167,0.99314684,-0.0030121417,-1.0030122,-0.0071774172,-3.0071774,0.042804442,-4.9571958
1.69275,-0.0057376758,2.9942622,-0.010365661,0.98963434,-0.016839275,-1.0168393,-0.030760912,-3.030761,0.061414294,-4.9385858
1.697375,-0.0024720838,2.9975278,0.15295109,1.1529511,0.019045727,-0.98095429,0.033666257,-2.9663336,0.056011021,-4.9439888
1.702,-0.0061344299,2.9938655,0.055700608,1.0557007,0.0044891909,-0.99551082,0.011022978,-2.988977,0.044689845,-4.9553103
1.706625,-0.019440956,2.9805591,0.011155171,1.0111551,-0.00041359037,-1.0004135,-0.0024601393,-3.0024602,0.043283015,-4.956717
1.71125,0.0066532618,3.0066533,0.060132209,1.0601323,0.027426248,-0.97257376,0.039911807,-2.9600883,-0.011939198,-5.011939
1.715875,0.012299379,3.0122993,-0.097743846,0.90225613,-0.0068154689,-1.0068154,-0.013822222,-3.0138223,-0.054836407,-5.0548363
1.7205,0.0016785754,3.0016785,-0.12314849,0.8768515,-0.011066588,-1.0110666,-0.018613817,-3.0186138,-0.076732337,-5.0767322
1.725125,0.012787692,3.0127876,-0.073729947,0.92627007,0.0054349531,-0.99456507,0.0014017822,-2.9985981,-0.064244404,-5.0642443
1.72975,0.013306524,3.0133066,-0.092108712,0.90789127,-0.012340132,-1.0123402,-0.024282424,-3.0242825,-0.030617557,-5.0306177
1.734375,0.00079350831,3.0007935,0.067899302,1.0678993,0.020495025,-0.979505,0.024172042,-2.9758279,0.015818359,-4.9841814
1.739,-0.073277444,2.9267225,0.016196959,1.016197,-0.027538696,-1.0275387,-0.014960485,-3.0149605,0.045901373,-4.9540987
1.743625,-0.0077214465,2.9922786,0.14654475,1.1465447,0.042438731,-0.95756125,0.079745561,-2.9202545,0.16918337,-4.8308167
1.74825,-0.027803311,2.9721966,0.25308973,1.2530897,0.055416983,-0.944583,0.12517533,-2.8748248,0.28714287,-4.7128572
1.752875,-0.022035116,2.9779649,0.1740115,1.1740115,0.066366002,-0.93363398,0.11919722,-2.8808029,0.42481339,-4.5751867
1.7575,0.04419231,3.0441923,0.15899208,1.1589921,0.082933761,-0.91706622,0.13563058,-2.8643694,0.22001223,-4.7799878
1.762125,0.16279128,3.1627913,0.35768092,1.3576809,0.19768406,-0.80231595,0.28152177,-2.7184782,0.15199766,-4.8480024
1.76675,-0.039126068,2.9608738,-0.08913403,0.91086596,0.0010936761,-0.99890631,-0.017167697,-3.0171678,0.012993223,-4.9870067
1.771375,0.066044316,3.0660443,-0.085779324,0.91422069,0.029038757,-0.97096121,-0.00014240094,-3.0001423,-0.12419566,-5.1241956
1.776,-0.03882087,2.961179,-0.46575257,0.5342474,-0.24398462,-1.2439846,-0.33335164,-3.3333516,-0.23502174,-5.2350216
1.780625,0.0044558542,3.0044558,-0.35652703,0.64347297,-0.17369153,-1.1736915,-0.26629549,-3.2662954,-0.27498448,-5.2749844
1.78525,-0.051242329,2.9487576,-0.45927644,0.54072356,-0.30022126,-1.3002212,-0.40509856,-3.4050984,-0.31425145,-5.3142514
1.789875,0.033663064,3.033663,-0.18950872,0.81049126,-0.13182218,-1.1318222,-0.18876423,-3.1887643,-0.28689983,-5.2869
1.7945,-0.013306524,2.9866934,-0.26771721,0.73228276,-0.096563518,-1.0965636,-0.17292404,-3.172924,-0.17891392,-5.1789141
1.799125,-0.056217015,2.943783,-0.011479814,0.98852021,-0.045083165,-1.0450832,-0.051323555,-3.0513237,-0.059947319,-5.0599475
1.80375,0.18940434,3.1894042,0.29829055,1.2982905,0.2147837,-0.78521633,0.26583445,-2.7341657,0.17036666,-4.8296332
1.808375,-0.019440956,2.9805591,0.20784459,1.2078446,0.12885565,-0.87114435,0.18966646,-2.8103335,0.20689003,-4.7931099
1.813,-0.060581312,2.9394188,0.28446078,1.2844608,0.11629999,-0.88370001,0.20255145,-2.7974486,0.26486307,-4.735137
1.817625,-0.054507919,2.945492,0.24875376,1.2487538,0.14531875,-0.85468125,0.22608183,-2.7739182,0.32647127,-4.6735287
1.82225,0.018555887,3.0185559,0.18632036,1.1863203,0.095275104,-0.9047249,0.16586655,-2.8341334,0.26203591,-4.7379642
1.826875,0.011017558,3.0110176,0.1522997,1.1522996,0.083652087,-0.91634792,0.11876602,-2.8812339,0.12763967,-4.8723602
1.8315,0.0078435251,3.0078435,0.020184821,1.0201849,0.014279594,-0.9857204,0.0073122899,-2.9926877,0.035021637,-4.9649782
1.836125,0.24073821,3.2407382,0.072973728,1.0729737,0.13212447,-0.86787552,0.10904546,-2.8909545,-0.06980142,-5.0698013
1.84075,-0.22743171,2.7725682,-0.3716706,0.6283294,-0.29748076,-1.2974808,-0.3515386,-3.3515387,-0.30266905,-5.302669
1.845375,-0.017182508,2.9828174,-0.22325645,0.77674353,-0.11961599,-1.119616,-0.19763821,-3.1976383,-0.28859919,-5.288599
1.85,-0.16446987,2.83553,-0.34753245,0.65246755,-0.25876674,-1.2587668,-0.32517233,-3.3251724,-0.36629426,-5.3662944
1.854625,0.41436395,3.4143639,0.27835256,1.2783525,0.33099738,-0.66900265,0.29754466,-2.7024553,0.21370898,-4.7862911
1.85925,-0.30043447,2.6995654,-0.3757678,0.62423217,-0.31264317,-1.3126432,-0.34169462,-3.3416946,-0.26057866,-5.2605786
1.863875,0.17905821,3.1790583,0.27611735,1.2761173,0.22363545,-0.77636456,0.25780016,-2.7421999,0.17634876,-4.8236513
